  -1.3641419e+00   2.4011709e-01
  -1.3336365e+00   3.6858137e-01
  -1.2907571e+00   4.8713047e-01
  -1.2366212e+00   5.9338558e-01
  -1.1725401e+00   6.8586642e-01
  -1.0999273e+00   7.6399487e-01
  -1.0202124e+00   8.2800615e-01
  -9.3476729e-01   8.7879621e-01
  -8.4484847e-01   9.1773780e-01
  -7.5155939e-01   9.4649344e-01
  -6.5582985e-01   9.6684639e-01
  -5.5841124e-01   9.8056112e-01
  -4.5988402e-01   9.8927736e-01
  -3.6067409e-01   9.9443571e-01
  -2.6107538e-01   9.9722979e-01
  -1.6127600e-01   9.9857816e-01
  -6.1386641e-02   9.9910975e-01
   3.8530147e-02   9.9915732e-01
   1.3843016e-01   9.9875503e-01
   2.3825767e-01   9.9763835e-01
   3.3791562e-01   9.9524573e-01
   4.3723616e-01   9.9072393e-01
   5.3595197e-01   9.8294036e-01
   6.3366949e-01   9.7050753e-01
   7.2984534e-01   9.5182576e-01
   8.2376826e-01   9.2515097e-01
   9.1454934e-01   8.8869309e-01
   1.0011237e+00   8.4074800e-01
   1.0822670e+00   7.7986055e-01
   1.1566296e+00   7.0500898e-01
   1.2227891e+00   6.1579180e-01
   1.2793209e+00   5.1259042e-01
   1.3248824e+00   3.9667535e-01
   1.3583039e+00   2.7022573e-01
   1.3786757e+00   1.3624176e-01
   1.3854215e+00  -1.6530254e-03
   1.3783467e+00  -1.3949990e-01
   1.3576553e+00  -2.7334432e-01
   1.3239323e+00  -3.9957453e-01
   1.2780945e+00  -5.1520807e-01
   1.2213169e+00  -6.1808688e-01
   1.1549449e+00  -7.0696232e-01
   1.0804041e+00  -7.8147317e-01
   9.9911587e-01  -8.4203777e-01
   9.1242745e-01  -8.8969045e-01
   8.2155968e-01  -9.2589439e-01
   7.2757335e-01  -9.5235754e-01
